Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRA59,OUT035,3053.901224
NCC55,OUT045,590.0527989
FDE44,OUT018,552.4349338
NCN26,OUT018,1582.410531
FDC11,OUT049,1545.119177
FDV24,OUT035,2582.46913
FDR40,OUT019,656.0818564
NCQ17,OUT049,2535.114105
FDC46,OUT045,2876.013896
NCM18,OUT046,1043.031804
FDK16,OUT046,1528.515377
FDI28,OUT017,1380.323984
FDS11,OUT018,3328.879994
DRD13,OUT046,1170.605026
FDL36,OUT035,1623.163521
FDI27,OUT013,780.4799463
FDJ53,OUT019,109.3443845
FDS44,OUT045,3834.446685
FDE28,OUT046,3542.961795
FDQ33,OUT018,2142.371066
FDB37,OUT017,3915.117795
FDQ31,OUT045,1417.215945
NCQ05,OUT046,2404.865599
FDE10,OUT013,2111.350054
FDF38,OUT017,823.591054
FDE50,OUT019,1093.831592
DRG37,OUT010,639.7438342
NCH06,OUT049,3959.612554
FDY14,OUT045,4042.554981
FDO27,OUT017,1551.579268
FDQ19,OUT049,3958.485799
FDZ26,OUT019,1691.935414
FDN51,OUT013,4117.110876
FDK20,OUT035,2201.460339
FDD40,OUT018,2779.102534
DRI25,OUT018,765.4690027
FDH56,OUT017,1994.292021
FDI36,OUT027,4613.262586
DRH11,OUT018,645.7102295
NCV18,OUT017,1360.130227
DRI01,OUT049,2883.508627
DRE48,OUT049,3265.115911
FDS51,OUT035,1144.152731
FDM38,OUT017,950.0159073
FDB60,OUT027,4546.409245
FDY58,OUT035,3780.806371
FDY22,OUT045,2241.320657
FDF11,OUT027,5310.167733
FDZ51,OUT035,1726.369302
FDQ45,OUT017,3022.374108
FDF17,OUT035,3219.508401
NCF31,OUT027,3853.529883
FDA37,OUT013,2047.385826
FDO51,OUT046,788.0002441
FDF34,OUT013,3193.520238
FDD57,OUT018,1346.34407
FDO37,OUT046,3638.315945
FDR49,OUT049,897.009356
FDS39,OUT049,2327.851875
FDI48,OUT027,2390.868407
DRM35,OUT049,2888.378381
FDV57,OUT035,3071.195496
FDZ55,OUT013,2613.116382
FDI28,OUT035,1416.479258
FDS21,OUT045,1079.270229
FDT34,OUT013,1758.681632
DRI25,OUT035,1153.189549
FDT47,OUT010,288.997122
DRH39,OUT045,1125.71198
NCD54,OUT045,2271.326732
FDU16,OUT027,2824.853266
NCW29,OUT045,2022.401387
FDV25,OUT027,4950.375424
FDM56,OUT035,1955.284337
FDZ04,OUT027,2498.662139
FDG59,OUT019,1222.520975
FDI56,OUT045,1436.109557
FDS33,OUT035,1598.349045
FDC23,OUT049,2951.118726
FDT11,OUT049,3096.890613
FDG17,OUT045,3801.972839
FDZ44,OUT045,1886.904996
FDJ52,OUT013,2537.356501
DRI23,OUT046,2507.560864
DRE15,OUT010,671.3023443
NCF07,OUT013,1637.397016
NCR29,OUT049,999.013347
FDE44,OUT019,1184.975615
FDT23,OUT035,1512.8205
NCG06,OUT017,4145.991101
NCU41,OUT010,1101.222891
FDH46,OUT017,1782.377266
FDV31,OUT013,2826.878792
NCT41,OUT027,3896.285546
FDE22,OUT027,4023.503599
FDC26,OUT045,1698.730926
DRF51,OUT017,579.1540434
NCY53,OUT019,146.7040796
FDY21,OUT017,3160.372953
FDL27,OUT013,1029.637598
FDZ34,OUT049,3192.732316
NCF43,OUT010,364.921938
FDC21,OUT035,1975.327449
FDL26,OUT013,2498.118002
FDT25,OUT010,27.67963035
NCR30,OUT046,1276.689856
DRL23,OUT019,216.5624857
NCR05,OUT049,3182.105949
NCE19,OUT018,603.0790915
FDY07,OUT035,973.6497474
FDB10,OUT017,3822.043054
FDP57,OUT013,1723.215049
FDU48,OUT019,189.6528374
FDH48,OUT035,1574.432011
FDO33,OUT035,2013.406408
NCU29,OUT045,2297.402397
FDW35,OUT046,804.6609747
FDH05,OUT010,1700.367534
FDP26,OUT049,1732.684302
DRG27,OUT035,784.8135277
FDQ33,OUT046,2439.607431
FDH20,OUT010,236.3335235
FDV14,OUT046,1440.618771
DRD01,OUT046,1030.522621
NCI17,OUT049,1645.415747
FDF39,OUT010,2216.929002
FDX37,OUT046,1663.748016
NCX17,OUT035,3810.027382
FDN03,OUT013,3961.435267
NCS41,OUT010,961.4634897
FDH34,OUT045,2894.75418
NCX53,OUT018,1981.528971
FDY31,OUT046,2413.737757
FDD20,OUT017,2155.965688
FDE51,OUT045,674.7433974
FDV27,OUT046,1439.175832
FDF16,OUT035,2461.448107
FDZ02,OUT049,1614.676457
NCK05,OUT045,980.5618484
FDM12,OUT027,4507.599405
NCA05,OUT018,2123.664431
FDX33,OUT045,2501.698992
FDM25,OUT049,2921.403336
FDE41,OUT018,1116.589185
FDW14,OUT045,1310.793731
NCD30,OUT046,1584.535161
FDB23,OUT010,1776.509199
FDF45,OUT046,1120.986221
FDW20,OUT017,2138.746288
FDF47,OUT045,3513.090383
NCR05,OUT019,1382.916359
DRB01,OUT046,3032.815043
FDE36,OUT013,2672.424855
FDU56,OUT049,3045.054874
FDB23,OUT049,3742.851997
FDN48,OUT049,1592.21205
FDS43,OUT013,3019.778348
NCN05,OUT013,2905.710885
NCL53,OUT049,2855.068166
FDL56,OUT046,1443.634253
FDH17,OUT018,1307.182585
FDP37,OUT046,2008.820919
FDG09,OUT019,1117.785117
FDA55,OUT045,3540.408667
FDX31,OUT049,3865.440587
FDJ41,OUT045,4005.399588
DRC24,OUT045,2514.039279
FDQ21,OUT035,2163.530834
NCT54,OUT045,1428.444265
FDH08,OUT049,3753.481151
FDY38,OUT018,3348.729823
DRM11,OUT010,2146.710965
FDG32,OUT049,3561.527928
NCH18,OUT046,3834.857954
FDI20,OUT035,3538.203643
FDA33,OUT018,2094.761475
FDN45,OUT013,3514.542364
FDT45,OUT010,958.4781286
FDR32,OUT035,3801.883131
FDA48,OUT017,3556.484782
FDN23,OUT017,2436.705694
NCR18,OUT035,902.3495604
FDD45,OUT046,1552.856708
FDI22,OUT018,2993.821007
FDT09,OUT013,2203.398358
DRC24,OUT027,3972.241206
FDT39,OUT046,2411.221659
FDX28,OUT045,1472.98642
FDA50,OUT018,1205.357857
FDT33,OUT027,4173.830426
FDQ60,OUT049,2040.968693
NCM19,OUT018,1546.074812
FDF40,OUT046,3924.201906
NCI30,OUT035,3998.214384
FDK34,OUT049,3852.405336
FDA38,OUT027,5170.162796
FDT02,OUT045,531.1758574
FDC11,OUT017,1530.56289
FDD08,OUT046,756.9959491
NCS29,OUT046,4118.080068
DRI03,OUT010,840.8444223
FDK48,OUT035,1393.011654
FDM52,OUT049,2446.034549
FDP49,OUT035,1121.994127
DRA24,OUT046,2739.985651
NCJ43,OUT049,2809.035721
FDE11,OUT045,2917.794121
FDP01,OUT049,2566.957073
FDQ59,OUT018,1118.631511
FDA43,OUT019,1161.300406
FDL14,OUT017,2581.372632
FDV50,OUT010,61.75870945
FDT01,OUT027,4748.046186
NCC42,OUT035,2373.194953
FDO28,OUT046,1879.705621
FDD32,OUT019,545.0038478
FDV45,OUT035,3120.383478
NCW17,OUT019,93.70587618
NCJ17,OUT027,2779.854738
NCF18,OUT049,3070.62086
FDP01,OUT045,2423.235313
FDH24,OUT045,2508.446414
FDI38,OUT027,4803.517498
FDX03,OUT035,920.9976614
FDY28,OUT046,3330.811735
FDN34,OUT018,2492.594355
FDJ02,OUT045,2385.533135
FDW40,OUT019,255.9300467
FDX03,OUT017,823.1249469
FDE17,OUT027,3862.599594
FDT58,OUT046,2677.332338
FDI38,OUT013,3348.754063
FDW22,OUT035,3724.804866
FDS15,OUT027,3195.179335
NCX06,OUT013,2894.302938
DRK47,OUT035,3746.63417
FDC23,OUT027,4343.966854
FDM56,OUT010,155.719548
FDP21,OUT046,3081.78504
FDP58,OUT046,3447.2542
FDA27,OUT019,2052.358589
FDK41,OUT019,643.246806
NCH42,OUT046,3639.595824
FDG29,OUT045,659.835911
FDW15,OUT018,2128.356787
FDD28,OUT018,684.0091644
FDQ37,OUT049,3135.170769
FDC23,OUT035,3060.747406
FDV13,OUT035,1664.976788
FDK33,OUT046,3408.048291
FDO33,OUT013,1825.986662
FDN21,OUT017,2660.617133
NCW06,OUT027,4475.278982
FDI38,OUT035,3488.442784
FDC21,OUT027,3255.050596
NCS05,OUT046,2110.807907
NCN53,OUT049,712.0721101
FDV40,OUT010,684.3040771
FDG60,OUT017,3781.762541
NCY30,OUT027,4338.912459
FDM40,OUT045,2117.178484
NCO30,OUT046,2945.07503
FDK10,OUT046,2938.332494
FDM36,OUT045,2751.683698
FDN10,OUT013,1911.728838
FDM46,OUT018,1208.650834
FDX50,OUT049,1790.718868
FDP33,OUT045,3958.692613
FDO12,OUT045,3096.939375
FDC28,OUT013,1741.771303
FDO31,OUT045,1349.040149
FDX45,OUT035,2613.868094
FDV21,OUT049,2055.845966
FDH04,OUT049,1570.516516
NCG54,OUT013,2662.530735
FDO13,OUT046,2593.134983
FDA09,OUT027,4292.828795
FDC38,OUT017,2197.117151
NCO42,OUT046,2329.036248
FDL45,OUT049,2096.565441
NCK31,OUT013,905.9793931
FDM39,OUT017,2847.009938
FDC22,OUT010,1036.667778
FDF46,OUT046,1838.777643
FDQ37,OUT045,2979.119325
FDH41,OUT010,1386.545444
FDQ04,OUT046,664.6926995
NCQ02,OUT027,4450.958257
FDJ57,OUT027,4752.344456
NCE07,OUT049,2325.931054
FDE56,OUT013,1029.011376
FDI20,OUT049,3442.421619
FDK36,OUT018,616.0536513
FDP08,OUT027,4517.308301
FDF44,OUT017,2227.966462
NCU53,OUT017,2706.930574
FDF47,OUT035,3743.409367
FDS55,OUT010,474.8760339
FDZ52,OUT010,230.1997397
FDL04,OUT018,1376.772191
NCM26,OUT035,2617.732428
FDX43,OUT049,2803.834657
FDP52,OUT049,3663.596017
DRK49,OUT045,712.1356092
FDE38,OUT013,2641.063465
DRF13,OUT035,2539.898488
FDK41,OUT010,624.028447
FDJ04,OUT027,3304.994602
FDZ44,OUT018,1673.973206
FDS11,OUT013,3620.102522
FDA55,OUT049,3693.371753
NCW53,OUT046,3056.10096
FDB49,OUT027,3149.124854
FDD23,OUT017,3139.288433
NCV42,OUT045,1716.639464
NCZ29,OUT018,1748.426866
FDQ26,OUT013,941.7787537
FDV08,OUT017,791.2901788
FDC53,OUT049,1682.962457
FDV58,OUT010,1143.118228
NCP02,OUT019,972.2183408
DRI37,OUT045,947.5901652
FDQ12,OUT049,3738.068212
FDE33,OUT046,1356.418755
FDX27,OUT045,1450.322147
FDM22,OUT017,1000.885226
NCH30,OUT019,135.8315792
FDC04,OUT017,3829.54708
FDO38,OUT046,1524.047062
FDV52,OUT027,3289.587931
FDB32,OUT013,1599.487661
FDV43,OUT018,554.6436713
FDI24,OUT018,2570.770653
FDR40,OUT017,1426.135776
FDW02,OUT049,2049.789828
FDE44,OUT049,859.3273845
FDL38,OUT046,1542.907628
NCT54,OUT010,337.1844802
DRJ39,OUT010,1511.747234
FDW55,OUT049,4071.454517
DRF13,OUT019,443.1379156
NCW17,OUT049,2158.181543
FDP13,OUT035,854.0882784
FDS08,OUT018,2522.523696
NCP17,OUT035,1208.53219
NCO53,OUT035,3143.250871
FDH19,OUT045,2884.623316
FDJ04,OUT017,1937.345317
FDG10,OUT049,1096.761673
FDA40,OUT010,529.0504935
FDI53,OUT045,2477.401715
FDU09,OUT010,947.108786
FDK60,OUT045,1593.828219
FDR43,OUT017,681.2041554
FDW22,OUT017,3596.210457
DRP47,OUT010,1960.292143
DRG48,OUT010,489.4318588
FDA14,OUT035,2425.307283
FDU49,OUT013,1440.388752
FDK28,OUT045,3943.826415
FDT19,OUT046,2790.583458
NCQ42,OUT045,1964.854299
FDD03,OUT045,3576.350072
NCM53,OUT013,1736.196256
NCX53,OUT045,2208.92438
FDV14,OUT027,2795.294289
NCZ54,OUT017,2613.906311
FDB39,OUT013,884.3654372
DRC24,OUT046,2545.850373
FDY36,OUT013,1276.09179
FDN01,OUT035,2968.622498
DRH25,OUT046,999.5770647
FDV08,OUT046,833.0310617
NCP53,OUT049,3831.228405
FDU52,OUT010,575.1806839
NCI42,OUT045,3235.972938
FDZ14,OUT035,2055.040258
FDF11,OUT046,3910.590882
FDQ13,OUT018,1164.42246
FDO32,OUT010,1147.246607
DRJ37,OUT018,2224.003686
FDY43,OUT046,2709.148548
NCT41,OUT017,2494.455609
NCV17,OUT045,2087.54802
FDM04,OUT027,2343.093106
DRB48,OUT018,507.5249137
FDM24,OUT013,2475.773867
FDT37,OUT049,4100.903167
NCO05,OUT010,363.3450545
FDL13,OUT046,3729.609405
FDL15,OUT017,2488.950272
FDB11,OUT018,3310.071833
FDL14,OUT019,545.5288081
FDY10,OUT019,79.2058688
FDJ40,OUT049,1865.158274
NCW18,OUT046,3710.713223
NCY06,OUT013,2054.405312
DRE13,OUT018,1195.252502
FDA26,OUT045,3336.7558
NCE19,OUT010,1076.728397
FDE33,OUT035,1544.067173
DRL59,OUT027,2340.404422
FDY07,OUT046,864.5695677
FDF57,OUT018,2507.374399
FDM58,OUT035,1966.369898
FDP26,OUT027,3090.188569
FDY32,OUT046,2637.145679
FDD51,OUT010,1126.680887
FDU22,OUT018,1644.741623
FDZ49,OUT018,3232.81605
NCI42,OUT017,3373.090746
FDT04,OUT027,2052.857117
NCU41,OUT045,2954.444687
FDS56,OUT045,4151.802432
NCN42,OUT017,2441.768574
FDK34,OUT046,3797.511073
FDB03,OUT017,3782.72859
DRJ25,OUT035,1005.746201
FDT25,OUT027,3446.903753
FDN20,OUT013,2703.138234
FDP09,OUT013,3401.624934
FDM20,OUT019,1934.179426
NCG55,OUT046,1858.48219
NCP14,OUT045,1594.513352
NCH06,OUT046,3860.073588
FDV52,OUT013,1863.611857
NCL07,OUT035,877.4462294
DRJ11,OUT027,4430.052641
DRO59,OUT013,1213.896389
FDW15,OUT010,436.2483106
NCQ30,OUT035,2057.313516
NCN54,OUT019,692.2421519
FDY01,OUT027,3303.544816
FDX39,OUT035,3515.47699
FDH53,OUT027,2809.390621
FDA57,OUT035,904.1078305
NCC07,OUT010,177.2058749
FDU28,OUT013,2960.835034
FDK36,OUT010,1028.544905
FDR36,OUT018,504.0789755
NCQ17,OUT035,2557.020322
FDS28,OUT019,1042.14254
FDE08,OUT045,2363.692978
FDU22,OUT046,1946.60352
FDG41,OUT045,1702.971131
FDO31,OUT010,559.8018627
FDM21,OUT019,2091.329181
FDU40,OUT017,3102.325703
FDV36,OUT018,1803.512682
FDT10,OUT027,2478.686492
FDX38,OUT045,742.8065902
NCU30,OUT027,4222.950499
NCV06,OUT049,3140.756488
FDT16,OUT035,4282.56122
NCP41,OUT027,3188.408735
FDZ56,OUT017,2808.347403
FDC22,OUT035,3185.606911
FDU10,OUT035,867.5406542
FDS46,OUT045,1894.882423
FDO08,OUT049,2782.374747
NCV42,OUT018,1488.310303
FDP33,OUT035,4150.490992
FDJ12,OUT046,3345.656689
FDH04,OUT045,1412.942539
NCU54,OUT013,3262.190749
FDO36,OUT010,962.1222685
FDT37,OUT027,5486.1801
FDD14,OUT010,957.7026718
FDA16,OUT013,3443.803735
NCS42,OUT019,468.5175406
FDP10,OUT019,301.4033962
FDQ28,OUT049,2510.048209
FDK57,OUT010,61.7625245
FDK02,OUT013,1889.321471
FDW47,OUT018,1720.327304
NCC42,OUT018,1942.318588
FDQ37,OUT018,2783.082365
FDL40,OUT046,1557.638574
DRE13,OUT010,403.2019974
FDQ34,OUT027,3097.70652
NCB54,OUT046,2054.500033
FDS48,OUT049,2522.45238
FDO15,OUT045,1170.768084
NCT30,OUT013,754.0216641
FDU49,OUT027,2896.19679
FDE21,OUT046,1925.390819
FDS49,OUT019,661.6102288
FDT38,OUT027,2780.833264
FDZ01,OUT045,1667.911608
FDC41,OUT035,1337.605809
DRG13,OUT010,716.1044971
NCZ42,OUT018,3459.738209
NCM07,OUT045,1354.53416
NCV17,OUT018,1832.897871
DRK39,OUT035,1462.323746
FDS37,OUT018,1592.826888
FDV12,OUT019,319.0299872
NCG19,OUT018,3391.604038
FDS51,OUT013,1027.576463
NCO14,OUT046,759.5799016
FDC38,OUT046,2150.642314
FDN15,OUT046,2266.570167
NCH42,OUT013,3582.809605
FDQ22,OUT046,716.1607451
FDC05,OUT013,3062.792531
FDZ31,OUT013,3078.306841
DRJ23,OUT049,3086.304523
FDC52,OUT035,2558.3108
DRD12,OUT010,427.3381097
FDV55,OUT017,2441.474947
FDD32,OUT046,1436.635365
FDR01,OUT049,3233.933507
FDY08,OUT019,258.5233268
FDQ45,OUT045,2950.656237
DRN11,OUT027,3684.618197
NCS05,OUT018,1872.871446
FDY32,OUT035,2735.454496
NCD31,OUT045,2579.273024
NCE06,OUT049,2609.522974
NCP14,OUT046,1637.192004
NCF18,OUT019,1038.889914
FDF14,OUT018,2160.147009
FDB22,OUT017,2524.129357
NCH54,OUT049,2594.205729
FDU27,OUT035,944.0496195
FDS58,OUT027,4034.418225
NCU29,OUT035,2444.458519
FDJ57,OUT013,3278.006866
FDL56,OUT049,1496.922068
FDH60,OUT035,3301.018911
FDN24,OUT018,641.5721285
FDD02,OUT017,2053.532627
FDP15,OUT017,4090.57395
FDB28,OUT027,4463.314808
DRC49,OUT045,2310.70892
NCG30,OUT018,1676.575757
FDJ14,OUT049,1367.228035
FDL52,OUT045,595.6426742
NCG19,OUT027,5071.112155
NCN41,OUT035,2120.823186
FDW22,OUT013,3575.878259
FDI02,OUT013,1826.61583
FDV51,OUT045,2562.064284
FDV48,OUT046,1385.592971
NCL17,OUT019,278.6604275
FDP46,OUT045,1426.700289
FDU10,OUT045,631.1158121
FDT37,OUT010,2141.800198
FDI27,OUT035,923.2397872
FDN51,OUT046,4149.255978
FDW07,OUT035,1606.339493
FDN45,OUT049,3599.941762
DRN37,OUT027,4167.817605
DRF48,OUT049,3111.828672
FDP38,OUT019,1039.821857
NCX18,OUT027,4552.306528
FDK45,OUT018,1877.729437
FDZ37,OUT049,1548.398624
FDS50,OUT018,3202.356284
NCR54,OUT018,2794.817767
NCS17,OUT035,1660.289043
FDV31,OUT046,2855.908249
DRE27,OUT017,1537.425661
FDN60,OUT013,2555.277607
FDK26,OUT013,2978.756759
FDX37,OUT018,1339.756479
FDW31,OUT046,3215.459417
FDX26,OUT018,2573.028026
DRL49,OUT019,385.5801946
FDU49,OUT017,1549.342449
FDY58,OUT046,3647.075093
FDN03,OUT045,3878.596181
NCV06,OUT010,1148.512695
FDH53,OUT045,1329.794078
FDG31,OUT018,802.4481592
NCC06,OUT045,2028.744085
FDS13,OUT049,4232.707786
FDP16,OUT035,4014.951213
FDA35,OUT013,2008.477043
DRP47,OUT018,3663.304198
FDY28,OUT010,1501.388301
FDY20,OUT035,1684.67794
NCH30,OUT017,1855.065552
NCR29,OUT019,1011.660599
NCP05,OUT013,2401.423669
NCF30,OUT019,17.4704664
FDA08,OUT035,2874.427262
FDN51,OUT027,5494.717232
FDH12,OUT046,1762.537034
FDY39,OUT017,2953.55135
NCO53,OUT045,2786.08032
FDB40,OUT046,2346.087099
FDH02,OUT049,1595.09351
FDY11,OUT027,2584.497677
FDQ09,OUT019,99.77587186
FDP16,OUT013,3870.648815
NCF55,OUT018,328.4450348
FDY09,OUT027,4276.922258
FDY39,OUT045,2831.902889
NCU53,OUT049,2661.211165
NCT41,OUT049,2484.193287
FDJ45,OUT046,943.5588618
FDR28,OUT013,2608.404152
FDN08,OUT013,1953.395293
FDJ07,OUT049,1914.591768
FDZ09,OUT027,4050.130734
FDQ14,OUT017,2409.00204
FDY12,OUT027,2261.680361
FDK57,OUT046,1963.109113
FDD20,OUT049,2124.914984
FDS36,OUT018,1582.5848
FDI40,OUT049,1698.393182
FDJ40,OUT045,1732.222925
FDE08,OUT013,2394.203903
DRK01,OUT013,1610.851967
FDC58,OUT049,845.8573531
FDE50,OUT046,3081.204582
FDX48,OUT035,2659.459147
DRM35,OUT018,2522.448852
FDG41,OUT013,1738.141349
FDB52,OUT046,4004.863708
FDV19,OUT045,2553.747685
DRG48,OUT017,2453.646857
FDI26,OUT013,2876.922691
FDU11,OUT019,11.15907177
FDF59,OUT019,153.6854654
FDR07,OUT049,1690.759939
NCE06,OUT017,2605.850303
FDE10,OUT046,2165.033726
NCO55,OUT046,1770.860651
FDZ13,OUT013,931.7064523
FDT50,OUT017,1525.023842
FDH12,OUT010,208.7876054
FDD21,OUT045,1901.325035
NCM05,OUT013,4103.945227
FDK04,OUT013,979.6266195
FDN33,OUT017,1582.255276
NCM18,OUT010,909.1151545
DRC25,OUT049,1532.87957
FDT47,OUT017,1713.883376
FDD45,OUT027,3010.759194
NCD07,OUT018,1546.738356
NCY54,OUT010,722.9719655
FDL12,OUT049,1127.310612
FDL02,OUT017,1803.787643
FDC60,OUT035,1645.705576
FDR37,OUT017,2962.805605
FDY16,OUT017,3025.949795
FDU26,OUT045,1869.018037
FDN24,OUT013,872.2311447
FDH44,OUT013,2464.341264
FDE23,OUT010,1029.326542
FDW60,OUT017,2935.330185
FDQ55,OUT049,2040.196074
FDV32,OUT027,2500.446331
FDV03,OUT010,536.4604215
FDY14,OUT010,2188.077861
NCL55,OUT027,5433.22298
DRF25,OUT017,811.3587871
FDX03,OUT046,788.8048998
FDF40,OUT045,3846.179165
FDX24,OUT010,193.3453586
FDA25,OUT049,1787.407876
FDH21,OUT018,2553.353266
FDB47,OUT010,1400.91302
FDT34,OUT019,323.3279508
FDS39,OUT010,501.245769
NCU05,OUT046,1285.729101
FDE02,OUT049,1581.110103
FDL25,OUT035,1616.515627
FDC50,OUT049,1589.044319
FDZ32,OUT049,1870.048167
FDV14,OUT045,1330.224595
FDR07,OUT045,1562.439501
FDB26,OUT049,1026.920127
NCR50,OUT045,2398.075217
FDP01,OUT018,2205.657658
FDH57,OUT045,2088.037623
FDM60,OUT027,2201.163736
FDA45,OUT017,2895.750356
FDU55,OUT017,4190.965865
FDH40,OUT035,1493.445076
FDG40,OUT019,1373.692342
FDT12,OUT049,3664.427181
DRL59,OUT045,857.7651292
FDT47,OUT018,1405.465421
FDI60,OUT017,1215.863373
DRF51,OUT027,1993.516655
NCK31,OUT049,930.7832902
FDB08,OUT045,2540.824763
FDM44,OUT035,1847.617361
FDD46,OUT018,2123.311755
FDR27,OUT019,109.6760694
FDV56,OUT010,60.43362159
FDM02,OUT049,1524.39707
FDU45,OUT018,1606.270121
FDZ10,OUT017,2112.944447
NCK31,OUT010,1037.331721
FDR27,OUT035,2282.079748
FDF33,OUT013,2051.375554
FDJ36,OUT046,1731.720698
FDP33,OUT049,4093.177561
FDG17,OUT046,3872.306407
FDG47,OUT027,5635.36376
NCW29,OUT046,2071.161574
DRH59,OUT017,1245.270763
FDR32,OUT017,3730.128045
FDP48,OUT035,3091.178425
FDG17,OUT035,3998.334989
DRJ59,OUT017,770.593321
FDY48,OUT027,3162.610667
FDB02,OUT046,2852.901841
FDN10,OUT019,22.86246782
NCD55,OUT035,878.723486
FDX34,OUT013,1958.885832
FDZ38,OUT045,2637.047605
DRF37,OUT049,4251.542084
DRL47,OUT019,52.20168687
FDL27,OUT035,1207.470382
NCP53,OUT035,3866.927514
FDT03,OUT019,979.3155629
FDJ28,OUT035,3137.607946
FDF40,OUT018,3627.101654
FDA32,OUT035,3618.676642
NCP02,OUT017,1036.893026
FDZ31,OUT045,3058.490269
NCQ29,OUT013,4073.366035
FDP57,OUT010,197.6203621
FDL32,OUT027,3300.196655
DRB01,OUT035,3265.081803
FDJ40,OUT046,1790.246343
FDO24,OUT018,2230.275
FDO11,OUT018,3701.32669
FDA56,OUT035,2138.53825
FDF02,OUT045,1648.064732
FDA10,OUT013,1951.425616
NCI55,OUT017,2043.076528
FDZ40,OUT010,1046.126107
FDV08,OUT049,846.2958098
FDN48,OUT013,1495.967694
FDU57,OUT017,2492.693751
DRF49,OUT013,1889.117742
FDS02,OUT035,3159.523695
FDS43,OUT046,3016.484854
FDT16,OUT013,4066.842303
FDX19,OUT027,5142.228746
FDK15,OUT046,1569.479082
DRA12,OUT049,2367.684073
FDY35,OUT017,944.8884005
NCU42,OUT013,2687.079492
FDD26,OUT013,2958.185554
FDR11,OUT018,2310.089908
NCP53,OUT045,3709.08015
FDP34,OUT045,2426.163019
NCV41,OUT019,164.2729366
FDN20,OUT018,2440.337271
FDZ16,OUT018,2811.517748
FDZ28,OUT049,2121.236292
NCL55,OUT013,3960.869728
NCJ17,OUT046,1306.23838
FDT37,OUT046,4084.728469
FDV51,OUT049,2730.426382
FDZ28,OUT035,2221.650675
FDN27,OUT013,1882.88332
FDS14,OUT019,491.7943135
FDZ58,OUT045,1944.479148
FDD46,OUT046,2460.699355
FDJ03,OUT035,940.9469772
FDU03,OUT010,915.2409164
FDA33,OUT027,3838.334157
NCW53,OUT035,3171.968914
NCC55,OUT017,701.2433687
FDP52,OUT019,1656.589977
FDE39,OUT049,1962.416699
FDB44,OUT035,3521.198945
FDG59,OUT013,748.1178114
FDI05,OUT013,1178.746963
FDF59,OUT045,2060.438134
FDM39,OUT019,857.1613129
FDB14,OUT013,1515.840053
NCS05,OUT019,212.4263204
DRJ35,OUT045,972.2029978
FDO31,OUT019,552.259353
FDA31,OUT046,2778.162265
FDX40,OUT049,696.4060348
FDW56,OUT045,3012.638046
FDH09,OUT018,891.5708465
FDA52,OUT019,785.3716359
FDF20,OUT019,1238.884173
FDE40,OUT046,999.2018928
NCU17,OUT046,1564.14634
NCP14,OUT035,1791.873139
FDN25,OUT027,2409.320079
FDU39,OUT049,1059.937796
NCM05,OUT017,4202.747816
FDU07,OUT017,2490.982323
FDF28,OUT049,2110.870711
FDR57,OUT049,2657.209
FDJ33,OUT013,1944.748452
DRH23,OUT035,1018.04092
FDQ52,OUT046,3878.255977
DRK13,OUT035,3271.683876
FDP09,OUT046,3399.874587
FDR08,OUT027,3274.144677
FDV50,OUT045,1832.069789
FDT13,OUT049,3119.681917
FDJ27,OUT027,3044.69173
FDH21,OUT046,2819.661498
FDW14,OUT027,2856.994156
FDL52,OUT049,759.3865001
FDW28,OUT017,3140.200136
FDL40,OUT049,1651.064794
FDE24,OUT046,2303.246797
FDX35,OUT049,3718.900379
FDP46,OUT017,1494.988065
FDX56,OUT045,3274.015942
FDQ45,OUT049,3078.261822
FDK50,OUT027,4033.599906
FDY26,OUT045,3280.672694
FDQ09,OUT017,1922.025881
FDN39,OUT049,2736.351789
FDP13,OUT017,782.1952493
FDR51,OUT013,2412.428702
FDZ49,OUT010,1510.666878
FDL28,OUT018,3341.028577
FDZ10,OUT035,2193.824765
FDK38,OUT013,2370.335637
DRL49,OUT027,3787.203956
FDR15,OUT013,2448.270126
FDQ24,OUT035,4135.86048
FDD56,OUT013,2847.867338
NCR42,OUT046,609.818962
FDH52,OUT045,1004.768873
FDH57,OUT019,199.2538335
FDR15,OUT010,526.6932297
FDJ34,OUT035,2186.272014
FDW37,OUT035,1644.822704
FDQ23,OUT018,1417.088194
FDP34,OUT013,2495.307848
FDE04,OUT027,4324.341213
FDC48,OUT045,1323.756131
FDA47,OUT019,642.1858257
FDI35,OUT018,2647.434727
NCV05,OUT013,2473.17152
FDR28,OUT045,2537.873745
FDH31,OUT017,1694.48573
FDP59,OUT019,193.3243774
FDS19,OUT018,1049.022852
FDM60,OUT045,726.5778254
FDJ44,OUT018,2516.841908
DRH51,OUT017,1417.182003
DRC25,OUT017,1521.596577
DRE25,OUT013,1572.255669
NCX05,OUT049,1891.242837
FDR11,OUT017,2618.416993
DRP47,OUT045,3840.906672
DRC49,OUT019,398.421914
FDQ47,OUT027,2100.905364
FDL20,OUT013,1803.169459
FDM34,OUT035,2299.429435
NCN55,OUT013,3778.285548
FDD41,OUT035,1811.658357
FDE52,OUT049,1530.205421
NCT18,OUT019,876.8694106
FDJ32,OUT018,759.9737553
FDE16,OUT046,3313.64035
FDZ09,OUT045,2543.601779
